                                    MODE
19950520  SEQUENCE NUMBER:    7       1   50   4581
19950521  SEQUENCE NUMBER:    7       1   50   4581
19950522  SEQUENCE NUMBER:    7       1   50   4581
19950523  SEQUENCE NUMBER:    8       1   50   4581
19950524  SEQUENCE NUMBER:    8       1   50   4581
19950526  SEQUENCE NUMBER:    8       1   50   4581
19950527  SEQUENCE NUMBER:    8       1   50   4581
19950528  SEQUENCE NUMBER:    8       1   50   4581
19950529  SEQUENCE NUMBER:    8       1   50   4581
19950530  SEQUENCE NUMBER:    8       1   50   4581
19950531  SEQUENCE NUMBER:    8       1   50   4581
19950601  SEQUENCE NUMBER:    8       1   50   4581
19950602  SEQUENCE NUMBER:    8       1   50   4581
19950603  SEQUENCE NUMBER:    8       1   50   4581
19950604  SEQUENCE NUMBER:    8       1   50   4581
19950605  SEQUENCE NUMBER:    8       1   50   4581
19950606  SEQUENCE NUMBER:    8       1   50   4581
19950607  SEQUENCE NUMBER:    8       1   50   4581
19950608  SEQUENCE NUMBER:    8       1   50   4581
19950609  SEQUENCE NUMBER:    8       1   38    973
19950610  SEQUENCE NUMBER:    8       1   38    973
19950611  SEQUENCE NUMBER:    8       1   38    973
19950612  SEQUENCE NUMBER:    8       1   38    973
19950613  SEQUENCE NUMBER:    8       1   38    973
19950614  SEQUENCE NUMBER:    8       1   38    973
19950615  SEQUENCE NUMBER:    8       1   38    973
19950616  SEQUENCE NUMBER:    8       1   38    973
19950617  SEQUENCE NUMBER:    8       1   38    973
19950618  SEQUENCE NUMBER:    8       1   38    973
19950619  SEQUENCE NUMBER:    9       1   38    973
19950620  SEQUENCE NUMBER:    9       1   38    973
19950621  SEQUENCE NUMBER:    9       1   38    973
19950622  SEQUENCE NUMBER:    9       1   38    973
19950623  SEQUENCE NUMBER:    9       1   38    973
19950624  SEQUENCE NUMBER:    9       1   38    973
19950625  SEQUENCE NUMBER:    9       1   38    973
19950626  SEQUENCE NUMBER:    9       1   38    973
19950627  SEQUENCE NUMBER:    9       1   38    973
19950628  SEQUENCE NUMBER:    9       1   38    973
19950629  SEQUENCE NUMBER:    9       1   38    973
19950630  SEQUENCE NUMBER:    9       1   38    973
19950701  SEQUENCE NUMBER:    9       1   38    973
19950702  SEQUENCE NUMBER:    9       1   38    973
19950703  SEQUENCE NUMBER:    9       1   38    973
19950704  SEQUENCE NUMBER:    9       1   38    973
19950705  SEQUENCE NUMBER:    9       1   38    973
19950706  SEQUENCE NUMBER:    9       1   38    973
19950707  SEQUENCE NUMBER:    9       1   38    973
19950708  SEQUENCE NUMBER:    9       1   38    973
19950709  SEQUENCE NUMBER:    9       1   38    973
19950710  SEQUENCE NUMBER:    9       1   38    973
19950711  SEQUENCE NUMBER:    9       1   38    973
19950712  SEQUENCE NUMBER:    9       1   38    973
19950713  SEQUENCE NUMBER:    9       1   38    973
19950714  SEQUENCE NUMBER:    9       1   38    973
19950715  SEQUENCE NUMBER:    9       1   38    973
19950716  SEQUENCE NUMBER:    9       1   38    973
19950717  SEQUENCE NUMBER:    9       1   38    973
19950718  SEQUENCE NUMBER:    9       1   38    973
19950719  SEQUENCE NUMBER:    9       1   38    973
19950720  SEQUENCE NUMBER:    9       1   38    973
19950721  SEQUENCE NUMBER:    9       1   38    973
19950722  SEQUENCE NUMBER:    9       1   38    973
19950723  SEQUENCE NUMBER:    9       1   38    973
19950724  SEQUENCE NUMBER:   10       1   38    973
19950725  SEQUENCE NUMBER:   10       1   38    973
19950726  SEQUENCE NUMBER:   10       1   38    973
19950727  SEQUENCE NUMBER:   10       1   38    973
19950728  SEQUENCE NUMBER:   10       1   38    973
19950729  SEQUENCE NUMBER:   10       1   38    973
19950730  SEQUENCE NUMBER:   10       1   38    973
19950731  SEQUENCE NUMBER:   10       1   38    973
19950801  SEQUENCE NUMBER:   10       1   38    973
19950802  SEQUENCE NUMBER:   10       2   49   4002
19950803  SEQUENCE NUMBER:   10       2   49   4002
19950804  SEQUENCE NUMBER:   10       2   38    973
19950805  SEQUENCE NUMBER:   10       2   38    973
19950806  SEQUENCE NUMBER:   10       2   38    973
19950807  SEQUENCE NUMBER:   10       2   38    973
19950808  SEQUENCE NUMBER:   10       1   38    973
19950809  SEQUENCE NUMBER:   10       1   38    973
19950810  SEQUENCE NUMBER:   10       1   38    973
19950811  SEQUENCE NUMBER:   10       1   38    973
19950812  SEQUENCE NUMBER:   10       1   47   3124
19950813  SEQUENCE NUMBER:   11       1   47   3124
19950814  SEQUENCE NUMBER:   11       1   47   3124
19950815  SEQUENCE NUMBER:   11       1   47   3124
19950816  SEQUENCE NUMBER:   11       1   38    973
19950817  SEQUENCE NUMBER:   11       1   38    973
19950818  SEQUENCE NUMBER:   11       1   38    973
19950819  SEQUENCE NUMBER:   11       1   38    973
19950820  SEQUENCE NUMBER:   11       1   50   4581
19950821  SEQUENCE NUMBER:   11       1   38    973
19950822  SEQUENCE NUMBER:   11       1   38    973
19950823  SEQUENCE NUMBER:   11       1   38    973
19950824  SEQUENCE NUMBER:   11       1   38    973
19950825  SEQUENCE NUMBER:   11       1   38    973
19950826  SEQUENCE NUMBER:   11       1   38    973
19950827  SEQUENCE NUMBER:   11       1   38    973
19950828  SEQUENCE NUMBER:   11       1   38    973
19950829  SEQUENCE NUMBER:   11       1   38    973
19950830  SEQUENCE NUMBER:   11       1   38    973
19950831  SEQUENCE NUMBER:   11       1   38    973
19950901  SEQUENCE NUMBER:   11       1   38    973
19950902  SEQUENCE NUMBER:   11       1   38    973
19950903  SEQUENCE NUMBER:   12       1   38    973
19950904  SEQUENCE NUMBER:   12       1   38    973
19950905  SEQUENCE NUMBER:   12       1   38    973
19950906  SEQUENCE NUMBER:   12       1   38    973
19950907  SEQUENCE NUMBER:   12       1   38    973
19950908  SEQUENCE NUMBER:   12       1   38    973
19950909  SEQUENCE NUMBER:   12       1   38    973
19950910  SEQUENCE NUMBER:   12       1   38    973
19950911  SEQUENCE NUMBER:   12       1   38    973
19950912  SEQUENCE NUMBER:   12       1   38    973
19950913  SEQUENCE NUMBER:   12       1   38    973
19950914  SEQUENCE NUMBER:   12       1   38    973
19950915  SEQUENCE NUMBER:   12       1   38    973
19950916  SEQUENCE NUMBER:   12       1   38    973
19950917  SEQUENCE NUMBER:   12       2   54   7677
19950918  SEQUENCE NUMBER:   12       2   54   7677
19950919  SEQUENCE NUMBER:   12       1   38    973
19950920  SEQUENCE NUMBER:   12       1   38    973
19950921  SEQUENCE NUMBER:   12       1   38    973
19950922  SEQUENCE NUMBER:   12       1   38    973
19950923  SEQUENCE NUMBER:   12       1   38    973
19950525  SEQUENCE NUMBER:   13       1   50   4581
19950924  SEQUENCE NUMBER:   13       1   38    973
19950925  SEQUENCE NUMBER:   13       1   38    973
19950926  SEQUENCE NUMBER:   13       1   38    973
19950927  SEQUENCE NUMBER:   13       1   38    973
19950928  SEQUENCE NUMBER:   13       1   38    973
19950929  SEQUENCE NUMBER:   13       1   38    973
19950930  SEQUENCE NUMBER:   13       1   38    973
19951001  SEQUENCE NUMBER:   13       1   38    973
19951002  SEQUENCE NUMBER:   13       1   38    973
19951003  SEQUENCE NUMBER:   13       1   38    973
19951004  SEQUENCE NUMBER:   13       1   38    973
19951005  SEQUENCE NUMBER:   13       1   38    973
19951006  SEQUENCE NUMBER:   13       1   38    973
19951007  SEQUENCE NUMBER:   13       1   38    973
19951008  SEQUENCE NUMBER:   13       1   38    973
19951009  SEQUENCE NUMBER:   13       1   38    973
19951010  SEQUENCE NUMBER:   13       1   38    973
19951011  SEQUENCE NUMBER:   13       1   38    973
19951012  SEQUENCE NUMBER:   13       1   38    973
19951013  SEQUENCE NUMBER:   13       1   38    973
19951014  SEQUENCE NUMBER:   13       1   38    973
19951015  SEQUENCE NUMBER:   13       1   38    973
19951016  SEQUENCE NUMBER:   13       1   38    973
19951017  SEQUENCE NUMBER:   13       1   38    973
19951018  SEQUENCE NUMBER:   13       1   38    973
19951019  SEQUENCE NUMBER:   13       1   38    973
19951020  SEQUENCE NUMBER:   13       1   38    973
19951021  SEQUENCE NUMBER:   13       1   38    973
19951022  SEQUENCE NUMBER:   13       1   38    973
19951023  SEQUENCE NUMBER:   14       1   38    973
19951024  SEQUENCE NUMBER:   14       1   38    973
19951025  SEQUENCE NUMBER:   14       1   38    973
19951026  SEQUENCE NUMBER:   14       1   38    973
19951027  SEQUENCE NUMBER:   14       1   38    973
19951028  SEQUENCE NUMBER:   14       1   38    973
19951029  SEQUENCE NUMBER:   14       1   38    973
19951030  SEQUENCE NUMBER:   14       1   38    973
19951031  SEQUENCE NUMBER:   14       1   38    973
19951101  SEQUENCE NUMBER:   14       1   38    973
19951102  SEQUENCE NUMBER:   14       1   38    973
19951103  SEQUENCE NUMBER:   14       1   38    973
19951104  SEQUENCE NUMBER:   14       1   38    973
19951105  SEQUENCE NUMBER:   14       1   38    973
19951106  SEQUENCE NUMBER:   14       1   38    973
19951107  SEQUENCE NUMBER:   14       1   38    973
19951108  SEQUENCE NUMBER:   14       1   38    973
19951109  SEQUENCE NUMBER:   14       1   38    973
19951110  SEQUENCE NUMBER:   14       1   38    973
19951111  SEQUENCE NUMBER:   14       1   38    973
19951112  SEQUENCE NUMBER:   14       1   38    973
19951113  SEQUENCE NUMBER:   14       1   38    973
19951114  SEQUENCE NUMBER:   14       1   38    973
19951115  SEQUENCE NUMBER:   14       1   38    973
19951116  SEQUENCE NUMBER:   14       1   38    973
19951117  SEQUENCE NUMBER:   14       1   38    973
19951118  SEQUENCE NUMBER:   14       1   38    973
19951119  SEQUENCE NUMBER:   14       1   38    973
19951120  SEQUENCE NUMBER:   14       1   38    973
19951121  SEQUENCE NUMBER:   14       1   38    973
19951122  SEQUENCE NUMBER:   14       1   38    973
19951123  SEQUENCE NUMBER:   14       1   38    973
19951124  SEQUENCE NUMBER:   14       1   38    973
19951125  SEQUENCE NUMBER:   15       1   38    973
19951126  SEQUENCE NUMBER:   15       1   38    973
19951127  SEQUENCE NUMBER:   15       1   38    973
19951128  SEQUENCE NUMBER:   15       2   38    973
19951129  SEQUENCE NUMBER:   15       2   54   7677
19951130  SEQUENCE NUMBER:   15       2   54   7677
19951201  SEQUENCE NUMBER:   15       2   38    973
19951202  SEQUENCE NUMBER:   15       2   38    973
19951203  SEQUENCE NUMBER:   15       2   38    973
19951204  SEQUENCE NUMBER:   15       2   38    973
19951205  SEQUENCE NUMBER:   15       2   38    973
19951206  SEQUENCE NUMBER:   15       2   38    973
19951207  SEQUENCE NUMBER:   15       2   38    973
19951208  SEQUENCE NUMBER:   15       2   38    973
19951209  SEQUENCE NUMBER:   15       2   38    973
19951210  SEQUENCE NUMBER:   15       2   38    973
19951211  SEQUENCE NUMBER:   15       2   38    973
19951212  SEQUENCE NUMBER:   15       2   38    973
19951213  SEQUENCE NUMBER:   15       2   38    973
19951214  SEQUENCE NUMBER:   15       2   38    973
19951215  SEQUENCE NUMBER:   15       2   38    973
19951216  SEQUENCE NUMBER:   15       2   38    973
19951217  SEQUENCE NUMBER:   16       2   38    973
19951218  SEQUENCE NUMBER:   16       2   38    973
19951219  SEQUENCE NUMBER:   16       2   38    973
19951220  SEQUENCE NUMBER:   16       2   38    973
19951221  SEQUENCE NUMBER:   16       2   54   7677
19951222  SEQUENCE NUMBER:   16       2   54   7677
19951223  SEQUENCE NUMBER:   16       2   38    973
19951224  SEQUENCE NUMBER:   16       2   38    973
19951225  SEQUENCE NUMBER:   16       2   38    973
19951226  SEQUENCE NUMBER:   16       2   38    973
19951227  SEQUENCE NUMBER:   16       2   38    973
19951228  SEQUENCE NUMBER:   16       2   38    973
19951229  SEQUENCE NUMBER:   16       2   38    973
19951230  SEQUENCE NUMBER:   16       2   38    973
19951231  SEQUENCE NUMBER:   16       2   38    973
19960101  SEQUENCE NUMBER:   16       2   38    973
19960102  SEQUENCE NUMBER:   16       2   38    973
19960103  SEQUENCE NUMBER:   16       2   38    973
19960104  SEQUENCE NUMBER:   16       2   38    973
19960105  SEQUENCE NUMBER:   16       2   38    973
19960106  SEQUENCE NUMBER:   16       2   38    973
19960107  SEQUENCE NUMBER:   17       2   38    973
19960108  SEQUENCE NUMBER:   17       2   38    973
19960109  SEQUENCE NUMBER:   17       2   38    973
19960110  SEQUENCE NUMBER:   17       2   38    973
19960111  SEQUENCE NUMBER:   17       2   38    973
19960112  SEQUENCE NUMBER:   17       2   38    973
19960113  SEQUENCE NUMBER:   17       2   54   7677
19960114  SEQUENCE NUMBER:   17       2   54   7677
19960115  SEQUENCE NUMBER:   17       2   38    973
19960116  SEQUENCE NUMBER:   17       2   38    973
19960117  SEQUENCE NUMBER:   17       2   38    973
19960118  SEQUENCE NUMBER:   17       2   38    973
19960119  SEQUENCE NUMBER:   17       2   38    973
19960120  SEQUENCE NUMBER:   17       2   38    973
19960121  SEQUENCE NUMBER:   17       2   38    973
19960122  SEQUENCE NUMBER:   17       2   38    973
19960123  SEQUENCE NUMBER:   17       2   38    973
19960124  SEQUENCE NUMBER:   17       2   38    973
19960125  SEQUENCE NUMBER:   17       2   38    973
19960126  SEQUENCE NUMBER:   17       1   38    973
19960127  SEQUENCE NUMBER:   17       1   38    973
19960128  SEQUENCE NUMBER:   17       1   38    973
19960129  SEQUENCE NUMBER:   17       1   38    973
19960130  SEQUENCE NUMBER:   17       1   38    973
19960131  SEQUENCE NUMBER:   17       1   38    973
19960201  SEQUENCE NUMBER:   17       1   38    973
19960202  SEQUENCE NUMBER:   18       1   38    973
19960203  SEQUENCE NUMBER:   18       1   38    973
19960204  SEQUENCE NUMBER:   18       1   38    973
19960205  SEQUENCE NUMBER:   18       1   38    973
19960206  SEQUENCE NUMBER:   18       1   38    973
19960207  SEQUENCE NUMBER:   18       1   38    973
19960208  SEQUENCE NUMBER:   18       1   38    973
19960209  SEQUENCE NUMBER:   18       1   38    973
19960210  SEQUENCE NUMBER:   18       1   38    973
19960211  SEQUENCE NUMBER:   18       1   38    973
19960212  SEQUENCE NUMBER:   18       1   38    973
19960213  SEQUENCE NUMBER:   18       1   38    973
19960214  SEQUENCE NUMBER:   18       1   38    973
19960215  SEQUENCE NUMBER:   18       1   38    973
19960216  SEQUENCE NUMBER:   18       1   38    973
19960217  SEQUENCE NUMBER:   18       1   38    973
19960218  SEQUENCE NUMBER:   18       1   38    973
19960219  SEQUENCE NUMBER:   18       1   38    973
19960220  SEQUENCE NUMBER:   18       1   38    973
19960221  SEQUENCE NUMBER:   18       1   38    973
19960222  SEQUENCE NUMBER:   18       1   38    973
19960223  SEQUENCE NUMBER:   18       1   38    973
19960224  SEQUENCE NUMBER:   18       1   38    973
19960225  SEQUENCE NUMBER:   18       1   38    973
19960226  SEQUENCE NUMBER:   18       1   38    973
19960227  SEQUENCE NUMBER:   18       1   38    973
19960228  SEQUENCE NUMBER:   18       1   38    973
19960229  SEQUENCE NUMBER:   18       1   38    973
19960301  SEQUENCE NUMBER:   18       1   38    973
19960302  SEQUENCE NUMBER:   18       1   38    973
19960303  SEQUENCE NUMBER:   18       1   38    973
19960304  SEQUENCE NUMBER:   19       1   38    973
19960305  SEQUENCE NUMBER:   19       1   38    973
19960306  SEQUENCE NUMBER:   19       1   38    973
19960307  SEQUENCE NUMBER:   19       1   38    973
19960308  SEQUENCE NUMBER:   19       1   38    973
19960309  SEQUENCE NUMBER:   19       1   38    973
19960310  SEQUENCE NUMBER:   19       1   38    973
19960311  SEQUENCE NUMBER:   19       1   38    973
19960312  SEQUENCE NUMBER:   19       1   38    973
19960313  SEQUENCE NUMBER:   19       1   38    973
19960314  SEQUENCE NUMBER:   19       1   38    973
19960315  SEQUENCE NUMBER:   19       1   38    973
19960316  SEQUENCE NUMBER:   19       1   38    973
19960317  SEQUENCE NUMBER:   19       1   38    973
19960318  SEQUENCE NUMBER:   19       1   38    973
19960319  SEQUENCE NUMBER:   19       1   38    973
19960320  SEQUENCE NUMBER:   19       1   38    973
19960321  SEQUENCE NUMBER:   19       1   38    973
19960322  SEQUENCE NUMBER:   19       2   38    973
19960323  SEQUENCE NUMBER:   19       2   38    973
19960324  SEQUENCE NUMBER:   19       2   38    973
19960325  SEQUENCE NUMBER:   19       2   38    973
19960326  SEQUENCE NUMBER:   19       2   38    973
19960327  SEQUENCE NUMBER:   19       2   61  18795
19960328  SEQUENCE NUMBER:   19       2   54   7677
19960329  SEQUENCE NUMBER:   19       2   38    973
19960330  SEQUENCE NUMBER:   20       2   38    973
19960331  SEQUENCE NUMBER:   20       2   38    973
19960401  SEQUENCE NUMBER:   20       2   38    973
19960402  SEQUENCE NUMBER:   20       2   38    973
19960403  SEQUENCE NUMBER:   20       2   38    973
19960404  SEQUENCE NUMBER:   20       2   38    973
19960405  SEQUENCE NUMBER:   20       2   38    973
19960406  SEQUENCE NUMBER:   20       2   38    973
19960407  SEQUENCE NUMBER:   20       2   38    973
19960408  SEQUENCE NUMBER:   20       2   38    973
19960409  SEQUENCE NUMBER:   20       2   38    973
19960410  SEQUENCE NUMBER:   20       2   38    973
19960411  SEQUENCE NUMBER:   20       2   38    973
19960412  SEQUENCE NUMBER:   20       2   38    973
19960413  SEQUENCE NUMBER:   20       2   38    973
19960414  SEQUENCE NUMBER:   20       2   38    973
19960415  SEQUENCE NUMBER:   20       2   38    973
19960416  SEQUENCE NUMBER:   20       2   38    973
19960417  SEQUENCE NUMBER:   20       2   38    973
19960418  SEQUENCE NUMBER:   20       2   54   7677
19960419  SEQUENCE NUMBER:   20       2   54   7677
19960420  SEQUENCE NUMBER:   20       2   38    973
19960328  SEQUENCE NUMBER:   21       2   61  18795
19960421  SEQUENCE NUMBER:   21       2   38    973
19960422  SEQUENCE NUMBER:   21       2   38    973
19960423  SEQUENCE NUMBER:   21       2   38    973
19960424  SEQUENCE NUMBER:   21       2   38    973
19960425  SEQUENCE NUMBER:   21       2   38    973
19960426  SEQUENCE NUMBER:   21       2   38    973
19960427  SEQUENCE NUMBER:   21       2   38    973
19960428  SEQUENCE NUMBER:   21       2   38    973
19960429  SEQUENCE NUMBER:   21       2   38    973
19960430  SEQUENCE NUMBER:   21       2   38    973
19960501  SEQUENCE NUMBER:   21       2   38    973
19960502  SEQUENCE NUMBER:   21       2   38    973
19960503  SEQUENCE NUMBER:   21       2   38    973
19960504  SEQUENCE NUMBER:   21       2   38    973
19960505  SEQUENCE NUMBER:   21       2   38    973
19960506  SEQUENCE NUMBER:   21       2   38    973
19960507  SEQUENCE NUMBER:   21       2   38    973
19960508  SEQUENCE NUMBER:   21       2   38    973
19960509  SEQUENCE NUMBER:   21       2   38    973
19960510  SEQUENCE NUMBER:   22       2   54   7677
19960511  SEQUENCE NUMBER:   22       2   54   7677
19960512  SEQUENCE NUMBER:   22       2   38    973
19960513  SEQUENCE NUMBER:   22       2   38    973
19960514  SEQUENCE NUMBER:   22       1   38    973
19960515  SEQUENCE NUMBER:   22       1   38    973
19960516  SEQUENCE NUMBER:   22       1   38    973
19960517  SEQUENCE NUMBER:   22       1   38    973
19960518  SEQUENCE NUMBER:   22       1   38    973
19960519  SEQUENCE NUMBER:   22       1   38    973
