      12.7987      4.42431      5.25343      1.15486      6.96587
      12.8154      4.39360      5.48025      1.31095      7.15365
      12.8321      4.62109      5.25365     0.945515      7.06834
      12.8488      4.56199      5.12569      1.25247      6.97819
      12.8654      4.59536      4.97082      1.21403      6.88195
      12.8821      4.71393      4.80296      1.03501      6.81197
      12.8988      4.52751      4.76263      1.22426      6.69027
      12.9154      4.31933      5.14048     0.696021      6.75289
      12.9321      4.38967      4.91880     0.869581      6.65262
      12.9488      4.74550      4.59588     0.729912      6.66463
      12.9654      4.56992      4.84768     0.740976      6.70758
      12.9821      4.73736      4.82254     0.649467      6.79250
      12.9987      4.83769      4.64020     0.718076      6.74421
      13.0154      4.79606      4.61710     0.923925      6.72275
      13.0321      4.79885      4.76847     0.645610      6.80159
      13.0487      4.76875      4.42863     0.945322      6.58581
      13.0654      4.44785      4.48201      1.62197      6.54938
      13.0821      4.77708      4.37513     0.846967      6.59946
      13.0988      5.56547      3.20948     0.158066      6.47844
      13.1154      6.14537      1.65663    -0.113048      6.38857
      13.1321      6.12923     0.930152    -0.339713      6.20993
      13.1488      6.07030      1.05205    -0.297929      6.17376
      13.1654      6.18458     0.585447    -0.601831      6.24916
      13.1821      6.26582     0.267915    -0.845985      6.32962
      13.1988      6.25444    0.0626979    -0.991293      6.33412
      13.2154      6.27777   -0.0311469     -1.03230      6.36516
      13.2321      6.20957      1.09191    0.0631157      6.36018
      13.2487      6.34814      1.36674     0.260678      6.49912
      13.2654      6.44577      1.22173     0.122447      6.56227
      13.2821      6.39250      1.15799     0.162345      6.49904
      13.2987      6.40977     0.858561   -0.0765754      6.47084
      13.3154      6.42424     0.920663   -0.0728940      6.49235
      13.3321      6.42486      1.27506   -0.0411138      6.55112
      13.3488      6.40418      1.38139    0.0400483      6.55745
      13.3654      6.19614      2.00046     0.240970      6.51756
      13.3821      5.98371      2.42032     0.436228      6.47553
      13.3988      5.87921      2.63507     0.614780      6.47939
      13.4154      5.97661      2.61547     0.570861      6.55492
      13.4321      6.04261      2.34376     0.646601      6.53132
      13.4488      5.86553      2.94891     0.787515      6.61491
      13.4654      5.99846      2.77412     0.673615      6.64481
      13.4821      6.09928      2.61934     0.490787      6.65727
      13.4987      6.16990      2.59515     0.436107      6.71029
      13.5154      5.99959      2.82620     0.440367      6.64694
      13.5321      6.14447      2.58869     0.528172      6.68983
      13.5487      6.12873      2.56433     0.499677      6.66713
      13.5654      6.18000      2.47021     0.404501      6.66819
      13.5821      6.15113      2.47459     0.402324      6.64265
      13.5987      6.16860      2.40912     0.442304      6.63729
      13.6154      6.16060      2.45899     0.445214      6.64894
      13.6321      6.17209      2.42014     0.585687      6.65641
      13.6488      6.20620      2.45506     0.574314      6.70552
      13.6654      6.22678      2.44197     0.479024      6.70608
      13.6821      6.19498      2.47005     0.450364      6.68505
      13.6988      6.06421      2.65133     0.570987      6.64448
      13.7154      6.21342      2.40022     0.587869      6.69220
      13.7321      6.46956      2.22889     0.502753      6.86147
      13.7487      6.48794      2.25130     0.450305      6.88306
      13.7654      6.41198      2.33878     0.547606      6.84761
      13.7821      6.34006      2.42495     0.662734      6.82293
      13.7987      6.31809      2.45889     0.725030      6.81857
      13.8154      6.33072      2.54308     0.780597      6.86758
      13.8321      6.31445      2.57612     0.776320      6.86401
      13.8487      6.28421      2.58364     0.779994      6.83948
      13.8654      6.15168      2.76962     0.954428      6.81531
      13.8821      6.10848      2.76415     0.872729      6.76855
      13.8988      6.08887      2.69223     0.850864      6.71259
      13.9154      6.14399      2.59879     0.784417      6.71813
      13.9321      6.23334      2.50015     0.830865      6.76881
      13.9488      6.39806      2.30345     0.749757      6.84192
      13.9654      6.48573      2.13012     0.755025      6.86892
      13.9821      6.51959      2.06566     0.734515      6.87866
      13.9987      6.55011      2.02461     0.754415      6.89750
      14.0154      6.55970      2.00793     0.790313      6.90574
      14.0321      6.56542      2.01444     0.735863      6.90721
      14.0487      6.49260      2.13281     0.731991      6.87330
      14.0654      6.45315      2.10970     0.747709      6.83050
      14.0821      6.39083      2.18848     0.763528      6.79859
      14.0987      6.42458      2.21188     0.975230      6.86439
      14.1154      6.57206      2.03590      1.32522      7.00926
      14.1321      6.50103      2.13822      1.19797      6.94943
      14.1488      6.47359      2.13999      1.18790      6.92129
      14.1654      6.47359      2.09166      1.19115      6.90707
      14.1821      6.50602      1.97759      1.28496      6.92044
      14.1988      6.44442      1.98805      1.25775      6.86085
      14.2154      6.41073      1.92304      1.44446      6.84720
      14.2321      6.33500      1.85003      1.54323      6.77922
      14.2487      6.25274      1.82799      1.62140      6.72587
      14.2654      5.56946      3.03040      1.35006      6.48797
      14.2821      5.14581      3.71238      1.20834      6.46257
      14.2987      4.66400      4.26960      1.03042      6.40905
      14.3154      4.66504      4.16424      1.06486      6.34500
      14.3321      4.71056      3.96644     0.959007      6.23261
      14.3488      4.80528      3.87697     0.993710      6.25443
      14.3654      5.01247      3.69553      1.19300      6.34151
      14.3821      4.96047      3.73844      1.36558      6.36082
      14.3988      4.96995      3.71859      1.38080      6.36014
      14.4154      5.10737      3.53586      1.56006      6.40536
      14.4321      5.44204      2.56654      1.62107      6.25620
      14.4488      4.96870      3.31383      1.55324      6.22404
      14.4654      4.77334      3.85397      1.82787      6.40209
      14.4821      5.20654      3.07143      1.27271      6.20890
      14.4987      5.45547      2.74344      1.38180      6.26295
      14.5154      5.55920      2.70141      1.79968      6.44526
      14.5321      5.71803      2.02617      2.59229      6.60173
      14.5487      5.73831      2.17763      2.36902      6.58038
      14.5654      5.80594      2.14558      2.32101      6.61360
      14.5821      5.89850      1.27862      3.09487      6.79094
      14.5988      5.99416      1.18392      3.25358      6.92491
      14.6154      6.24649     0.810156      3.07917      7.01954
      14.6321      6.33322     0.745584      2.98091      7.10638
      14.6488      6.42771      1.99836      1.63997      6.92981
      14.6654      6.03912      2.79640      1.42657      6.81526
      14.6821      5.53261      3.97675      1.59095      7.00674
      14.6988      5.54720      4.25301      2.00348      7.27250
      14.7154      5.44091      4.49675      2.02638      7.34553
      14.7321      5.27948      4.82502      1.68903      7.35314
      14.7487      5.68093      4.50641      1.63899      7.46703
      14.7654      6.13314      3.60383      2.10352      7.43922
      14.7821      5.83684      4.74678      1.75694      7.73080
      14.7987      5.67810      5.07306      1.73233      7.80979
      14.8154      5.73620      5.18230      1.72329      7.92229
      14.8321      5.75360      5.25010      1.59490      7.95336
      14.8488      5.93319      5.21513      1.45653      8.03335
      14.8654      5.97698      5.25955      1.43634      8.09228
      14.8821      5.81445      5.60301      1.19052      8.16850
      14.8988      5.91029      5.59793      1.16740      8.22479
      14.9154      5.94594      5.52409      1.31980      8.22342
      14.9321      6.00405      5.49681      1.31823      8.24669
      14.9488      5.94933      5.52857      1.33663      8.23123
      14.9654      5.96368      5.52722      1.46463      8.26234
      14.9821      6.00073      5.50544      1.43516      8.26936
      14.9987      6.01107      5.51510      1.55043      8.30467
      15.0154      5.96144      5.63534      1.45500      8.33272
      15.0321      5.66492      5.86559      1.28141      8.25490
      15.0487      5.69320      5.91013      1.33921      8.31504
      15.0654      5.66231      5.97136      1.30224      8.33213
      15.0821      5.60200      6.06220      1.26324      8.35056
      15.0988      5.53153      6.14344      1.16961      8.34947
      15.1154      5.41088      6.25804      1.18043      8.35737
      15.1321      5.42257      6.28147      1.15320      8.37856
      15.1488      5.17334      6.47681     0.943177      8.34382
      15.1654      5.10498      6.51332     0.966151      8.33207
      15.1821      4.99397      6.57841     0.870302      8.30810
      15.1988      5.59841      6.03004      1.13249      8.32993
      15.2154      6.15964      5.44840      1.57067      8.37492
      15.2321      5.92188      5.65158      1.67837      8.35953
      15.2487      5.91004      5.50294      1.99534      8.32045
      15.2654      5.80190      5.66651      1.76379      8.30623
      15.2821      5.56058      5.87434      1.57625      8.24601
      15.2987      5.35317      5.84801      1.76165      8.12252
      15.3154      5.33337      5.79651      1.50141      8.01906
      15.3321      5.24676      5.82160      1.45895      7.97242
      15.3488      5.08078      5.92253      1.44013      7.93562
      15.3654      5.02343      5.95137      1.37751      7.91043
      15.3821      4.79360      5.93606      1.57523      7.79109
      15.3988      4.72582      5.96030      1.57510      7.76832
      15.4154      4.72688      6.03502      1.50838      7.81306
      15.4321      4.79997      6.00867      1.48728      7.83326
      15.4488      4.73435      5.92168      1.61239      7.75160
      15.4654      4.46210      5.92450      1.68899      7.60791
      15.4821      4.21112      5.94375      1.71136      7.48374
      15.4987      4.13099      5.95086      1.79791      7.46470
      15.5154      4.20226      6.00683      1.83796      7.55828
      15.5321      4.10138      6.02976      1.86402      7.52709
      15.5487      4.11630      5.98893      1.79985      7.48761
      15.5654      4.45538      5.77487      1.65417      7.48092
      15.5821      4.99949      5.40208      1.47101      7.51106
      15.5988      5.41279      5.07019      1.39341      7.54985
      15.6154      5.85353      4.68549      1.32996      7.62024
      15.6322      6.06807      4.44571      1.35585      7.64421
      15.6504      6.02022      4.44404      1.46278      7.62550
      15.6671      5.97210      4.47589      1.53373      7.62036
      15.6838      5.90128      4.47098      1.70657      7.59836
      15.7004      5.87181      4.52322      1.68316      7.60151
      15.7171      5.83346      4.50976      1.78225      7.58640
      15.7338      5.90030      4.43741      1.70300      7.57718
      15.7504      5.78664      4.57205      1.70730      7.57246
      15.7671      5.72936      4.60352      1.89471      7.59043
      15.7837      5.65450      4.66982      2.00162      7.60219
      15.8004      5.59911      4.69274      2.09411      7.60007
      15.8171      5.52542      4.70758      2.09077      7.55454
      15.8337      5.45983      4.67580      2.03117      7.47071
      15.8504      5.40931      4.62604      1.96754      7.38514
      15.8671      5.42595      4.71200      2.09065      7.48533
      15.8838      5.34840      4.86396      2.00218      7.50183
      15.9004      5.42770      4.77169      2.05440      7.51391
      15.9171      5.47978      4.66400      2.09449      7.49509
      15.9338      5.55320      4.71889      2.09128      7.58174
      15.9504      5.55831      4.77350      2.01598      7.59949
      15.9671      5.46242      4.89779      2.12215      7.63785
      15.9838      5.38815      5.02871      2.14124      7.67516
      16.0004      5.36324      5.12407      2.13744      7.72078
      16.0171      5.22573      5.32315      2.12670      7.75771
      16.0337      5.40010      5.25924      2.03306      7.80812
      16.0504      5.53389      5.21067      2.03722      7.87009
      16.0671      5.72140      5.15216      2.16476      7.99995
      16.0837      5.75386      5.14087      2.06266      7.98790
      16.1004      5.76929      5.21273      2.16594      8.07181
      16.1171      5.82616      5.23272      2.20506      8.13621
      16.1338      5.92288      5.18722      2.22094      8.18113
      16.1504      6.07130      5.15784      2.13636      8.24807
      16.1671      5.96821      5.32268      2.24313      8.30751
      16.1838      5.99934      5.35370      2.62414      8.46292
      16.2004      5.99907      5.09883      3.28096      8.53214
      16.2171      5.79061      5.13310      3.40579      8.45487
      16.2337      6.00152      5.24361      2.79961      8.46703
      16.2504      5.62530      5.04877      2.75623      8.04955
      16.2671      5.64606      5.14555      2.69635      8.10212
      16.2837      5.52053      4.95088      2.40433      7.79771
      16.3004      5.33660      5.03948      1.82297      7.56867
      16.3171      5.35253      4.92706      1.92847      7.52754
      16.3337      5.42310      4.94568      1.96834      7.59945
      16.3504      5.56028      4.96174      2.06454      7.73396
      16.3671      5.64203      5.03698      1.98567      7.82019
      16.3838      5.89067      5.05398      2.14794      8.05522
      16.4004      5.79933      5.23445      2.00159      8.06621
      16.4171      5.73585      5.36723      1.93729      8.09112
      16.4338      5.69688      5.40027      1.92652      8.08303
      16.4504      5.63879      5.39401      1.85022      8.01989
      16.4671      5.36129      5.20342      1.77657      7.68020
      16.4837      5.20940      5.16732      1.55323      7.50034
      16.5004      5.21330      5.18092      1.48442      7.49843
      16.5171      5.37781      5.23065      1.53575      7.65845
      16.5337      5.38002      5.32820      1.55120      7.73048
      16.5504      5.17743      5.20059      1.40127      7.47321
      16.5671      5.20614      5.26087      1.43114      7.54106
      16.5837      5.28573      5.37693      1.33307      7.65956
      16.6004      5.00870      5.39186      1.27519      7.47002
      16.6171      5.25092      5.44961      1.05480      7.64154
      16.6338      5.30265      5.52931      1.21396      7.75836
      16.6504      5.20780      5.52662      1.27456      7.70183
      16.6671      5.07420      5.36625      1.34459      7.50890
      16.6838      5.30975      5.38741      1.10839      7.64573
      16.7004      5.40154      5.17724      1.36388      7.61493
      16.7171      5.57501      4.79766      1.00338      7.42419
      16.7337      5.63164      4.80809     0.948189      7.46644
      16.7504      5.95508      4.41513      1.54951      7.58072
      16.7671      5.79545      4.58941      1.39246      7.52646
      16.7837      5.77045      4.60362      1.20826      7.48442
      16.8004      5.58022      4.54933      1.51772      7.36122
      16.8171      5.69669      4.41984      1.72728      7.41498
      16.8337      5.66598      4.44029      1.73421      7.40750
      16.8504      5.78965      4.33892      1.70490      7.43470
      16.8671      5.71002      4.43243      1.62688      7.41358
      16.8838      5.77099      4.35161      1.62188      7.40809
      16.9004      5.76933      4.47589      1.72365      7.50369
      16.9171      5.88776      4.33478      1.64561      7.49560
      16.9338      5.91722      4.38845      1.70789      7.56257
      16.9504      5.93411      4.35830      1.70085      7.55748
      16.9671      6.03937      4.27388      1.67528      7.58822
      16.9837      5.69237      4.21509      3.16922      7.79424
      17.0004      5.83997      4.29213      2.62439      7.71229
      17.0171      5.91199      4.36593      2.43542      7.74439
      17.0337      5.84275      4.47274      2.31194      7.71397
      17.0504      5.84172      4.41122      2.20988      7.64829
      17.0671      5.86755      4.42426      2.07420      7.64599
      17.0838      5.93414      4.35124      1.90312      7.60373
      17.1004      5.87392      4.16524      2.22286      7.54349
      17.1171      6.02760      3.57037      2.53770      7.45311
      17.1338      6.06054      3.54930      2.45719      7.44238
      17.1504      5.98738      3.68853      2.39469      7.42995
      17.1671      5.87994      3.88748      2.19653      7.38530
      17.1838      5.91043      3.66300      2.28218      7.31958
      17.2004      5.84313      3.73851      2.19077      7.27538
      17.2171      5.82853      3.74435      2.15979      7.25890
      17.2337      5.37969      4.38628      1.92419      7.20944
      17.2504      5.44278      4.27646      1.86657      7.17871
      17.2671      5.50074      4.20183      1.96650      7.20636
      17.2837      5.69910      4.03660      2.22011      7.32930
      17.3004      5.70979      3.95464      2.21648      7.29347
      17.3171      5.62146      3.76539      2.16121      7.10529
      17.3338      5.67600      3.93522      2.10077      7.21960
      17.3504      5.75906      3.94769      2.23442      7.33170
      17.3671      5.76899      4.04978      2.11457      7.36274
      17.3838      5.86485      3.92176      2.13023      7.37054
      17.4004      5.88413      3.92476      2.09444      7.37741
      17.4171      5.76463      4.02844      2.26752      7.39033
      17.4338      5.75449      4.00427      2.32841      7.38848
      17.4504      5.64846      4.13309      2.31547      7.37776
      17.4671      5.86761      3.94212      2.10597      7.38180
      17.4837      5.74052      4.04769      2.09426      7.33140
      17.5004      5.73808      4.02288      2.11557      7.32093
      17.5171      5.80601      3.95304      2.14999      7.34628
      17.5337      5.71949      4.08385      2.09330      7.33384
      17.5504      5.71918      4.23864      2.01556      7.39952
      17.5671      5.81678      4.21728      2.08334      7.48176
      17.5838      5.74286      3.83707      2.38897      7.31270
      17.6004      4.94567      3.42077      2.55879      6.53848
      17.6171      4.62835      3.34969      2.49639      6.23718
      17.6338      4.53972      3.46944      2.07898      6.08182
      17.6504      4.85295      3.75441      1.64924      6.36045
      17.6671      4.68661      3.62753      1.67211      6.16110
      17.6838      4.70980      3.51193      1.83766      6.16318
      17.7020      4.56726      3.49141      1.57022      5.96191
      17.7279      3.78672      3.87435     0.805500      5.49877
      17.7446      3.08512      4.01773     0.590486      5.15481
      17.7612      3.14518      3.93735     0.877671      5.12108
      17.7779      3.10995      4.05068      1.04971      5.23322
      17.7946      2.89130      4.11090     0.718748      5.14152
      17.8112      3.32647      3.81672     0.923830      5.15842
      17.8279      3.76870      3.28718     0.657040      5.05530
      17.8446      3.49992      3.65430     0.833117      5.13683
      17.8612      3.61794      3.76861     0.802262      5.30478
      17.8779      3.63036      3.79670      1.12169      5.38160
      17.8946      3.68352      3.83540      1.03786      5.42069
      17.9113      3.52027      4.03328      1.06166      5.45885
      17.9279      3.64657      3.90220      1.11218      5.46124
      17.9446      3.24910      4.08459     0.772743      5.32580
      17.9612      3.40049      4.07186     0.411679      5.33103
